list-none-m,1,1000,1,3000,4164304,1388,45
list-none-m,2,1000,1,6000,24159803,4026,2984
list-none-m,4,1000,1,12000,91697581,7641,9008
list-none-m,8,1000,1,24000,386869714,16119,22201
list-none-m,12,1000,1,36000,919459896,25540,28405
list-none-m,16,1000,1,48000,1696047507,35334,36806
list-none-m,24,1000,1,72000,3226087094,44806,56849
list-none-s,1,1000,1,3000,3979125,1326
list-none-s,2,1000,1,6000,16063423,2677
list-none-s,4,1000,1,12000,53818296,4484
list-none-s,8,1000,1,24000,160706659,6696
list-none-s,12,1000,1,36000,578508283,16069
list-none-s,16,1000,1,48000,804234051,16754
list-none-s,24,1000,1,72000,2361173297,32794
