list-none-m,1,1000,1,3000,3968756,1322,54
list-none-s,1,1000,1,3000,3744943,1248
list-none-m,2,1000,1,6000,22722745,3787,2754
list-none-s,2,1000,1,6000,48271201,8045
list-none-m,4,1000,1,12000,85257063,7104,8158
list-none-s,4,1000,1,12000,491337315,40944
list-none-m,8,1000,1,24000,346226843,14426,18989
list-none-s,8,1000,1,24000,3484241399,145176
list-none-m,12,1000,1,36000,847093623,23530,23609
list-none-s,12,1000,1,36000,10537537936,292709
list-none-m,16,1000,1,48000,1568867274,32684,29066
list-none-s,16,1000,1,48000,25502741927,531307
list-none-m,24,1000,1,72000,2935095891,40765,44348
list-none-s,24,1000,1,72000,97482920810,1353929
